,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
0,Forever 21,Pintucked Ruffle-Trim Top,top,Product Code : 2000410782,08/18/2020 16:52:49,Pintucked Ruffle-Trim Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410782,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
1,Forever 21,Cotton Zip-Up Jumpsuit,bodysuit/romper,Product Code : 2000411609,08/18/2020 16:52:55,Cotton Zip-Up Jumpsuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000411609,$39.99,- 100% cotton, ,100% , , , , , , , , , , , 
2,Forever 21,Gingham Puff-Sleeve Top,top,Product Code : 2000411320,08/18/2020 16:53:01,Gingham Puff-Sleeve Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411320,$12.99,"- 99% polyester, 1% spandex", , ,99% , , , ,1% , , , , , , 
3,Forever 21,Tie-Strap Floral Pin Dot Top,top,Product Code : 2000410387,08/18/2020 16:53:07,Tie-Strap Floral Pin Dot Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410387,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
4,Forever 21,USA Graphic Biker Shorts,bottoms,Product Code : 2000403929,08/18/2020 16:53:12,USA Graphic Biker Shorts | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000403929,$12.99,"- 80% nylon, 20% spandex", , , , , , ,20% ,80% , , , , , 
5,Forever 21,California Poppy Mini Dress,dress,Product Code : 2000410230,08/18/2020 16:53:18,California Poppy Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410230,$24.99,- 100% polyester, , ,100% , , , , , , , , , , 
6,Forever 21,Drawstring Peasant Crop Top,top,Product Code : 2000405864,08/18/2020 16:53:24,Drawstring Peasant Crop Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000405864,$18.00,"- shell: 89% polyester, 11% spandex- lining: 100% polyester", , ,89% , , , ,11% , , , , , , 
7,Forever 21,Houndstooth Princess Romper,bodysuit/romper,Product Code : 2000409954,08/18/2020 16:53:30,Houndstooth Princess Romper | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000409954,$19.99,"- 43% polyester, 42% rayon, 11% nylon, 4% spandex", , ,43% , ,42% , ,4% ,11% , , , , , 
8,Forever 21,Chiffon Floral Prairie Dress,dress,Product Code : 2000410931,08/18/2020 16:53:36,Chiffon Floral Prairie Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410931,$39.99,- 100% polyester, , ,100% , , , , , , , , , , 
9,Forever 21,Plaid Curved-Hem Shirt,top,Product Code : 2000407903,08/18/2020 16:53:42,Plaid Curved-Hem Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000407903,$14.00,- 100% cotton, ,100% , , , , , , , , , , , 
10,Forever 21,Tiered Cutout Mini Dress,dress,Product Code : 2000409568,08/18/2020 16:53:48,Tiered Cutout Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000409568,$22.99,"- 81% rayon, 19% nylon", , , , ,81% , , ,19% , , , , , 
11,Forever 21,Bodycon Cami Mini Dress,top,Product Code : 2000407185,08/18/2020 16:53:54,Bodycon Cami Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000407185,$12.00,"- 65% polyester, 31% rayon, 4% spandex", , ,65% , ,31% , ,4% , , , , , , 
12,Forever 21,Ruched Smoke Wash Bodycon Dress,dress,Product Code : 2000415916,08/18/2020 16:54:00,Ruched Smoke Wash Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000415916,$22.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
13,Forever 21,Paperbag Culotte Jumpsuit,bodysuit/romper,Product Code : 2000407432,08/18/2020 16:54:06,Paperbag Culotte Jumpsuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000407432,$28.00,- 100% polyester, , ,100% , , , , , , , , , , 
14,Forever 21,Fringe-Trim Knit Sweater,outterwear/jacket,Product Code : 2000412366,08/18/2020 16:54:13,Fringe-Trim Knit Sweater | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000412366,$38.00,"- 60% cotton, 30% polyester, 10% wool", ,60% ,30% , , , , , , , , , , 
15,Forever 21,Mesh Butterfly Print Top,top,Product Code : 2000418348,08/18/2020 16:54:20,Mesh Butterfly Print Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000418348,$18.00,"- 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
16,Forever 21,Plunging Denim Dress,dress,Product Code : 2000408392,08/18/2020 16:54:26,Plunging Denim Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000408392,$24.99,"- 60% cotton, 40% lyocell", ,60% , , , , , , , , , , ,40% 
17,Forever 21,Plaid Ankle Pants,bottoms,Product Code : 2000411182,08/18/2020 16:54:32,Plaid Ankle Pants | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000411182,$22.99,"- 98% polyester, 2% spandex", , ,98% , , , ,2% , , , , , , 
18,Forever 21,Spotted Print Maxi Dress,dress,Product Code : 2000412339,08/18/2020 16:54:39,Spotted Print Maxi Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000412339,$27.99,"- 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
19,Forever 21,Ruched Cloud Wash Bodycon Dress,dress,Product Code : 2000415912,08/18/2020 16:54:46,Ruched Cloud Wash Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000415912,$22.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
20,Forever 21,Ruched Bodycon Dress,dress,Product Code : 2000411825,08/18/2020 16:54:52,Ruched Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000411825,$28.00,- 100% cotton, ,100% , , , , , , , , , , , 
21,Forever 21,Ribbed Turtleneck Top,top,Product Code : 2000414319,08/18/2020 16:54:58,Ribbed Turtleneck Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000414319,$12.00, , , , , , , , , , , , , , 
22,Forever 21,Floral Print Mini Dress,dress,Product Code : 2000410908,08/18/2020 16:55:04,Floral Print Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410908,$29.99,- shell: 100% polyester- lining: 100% cotton, ,100% ,100% , , , , , , , , , , 
23,Forever 21,Floral Print Peasant Dress,dress,Product Code : 2000410221,08/18/2020 16:55:10,Floral Print Peasant Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410221,$29.99,- 100% polyester, , ,100% , , , , , , , , , , 
24,Forever 21,Ruched Cloud Wash Bodycon Dress,dress,Product Code : 2000415918,08/18/2020 16:55:18,Ruched Cloud Wash Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000415918,$22.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
25,Forever 21,Tiered Ruffle Mini Dress,dress,Product Code : 2000401550,08/18/2020 16:55:24,Tiered Ruffle Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000401550,$24.99,- 100% polyester, , ,100% , , , , , , , , , , 
26,Forever 21,Satin Peasant-Sleeve Shirt,top,Product Code : 2000412918,08/18/2020 16:55:30,Satin Peasant-Sleeve Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000412918,$19.99,- 100% polyurethane, , , , , , , , , , , , , 
27,Forever 21,Striped Rib-Knit Tee,top,Product Code : 2000416524,08/18/2020 16:55:36,Striped Rib-Knit Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000416524,$12.99,"- 67% polyester, 29% rayon, 4% spandex", , ,67% , ,29% , ,4% , , , , , , 
28,Forever 21,Sleeveless Blazer Dress,dress,Product Code : 2000408157,08/18/2020 16:55:41,Sleeveless Blazer Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000408157,$28.00,"- 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
29,Forever 21,Ditsy Floral Cami Jumpsuit,top,Product Code : 2000403409,08/18/2020 16:55:47,Ditsy Floral Cami Jumpsuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000403409,$28.00,- 100% cotton, ,100% , , , , , , , , , , , 
30,Forever 21,Floral Print Cami Dress,top,Product Code : 2000410286,08/18/2020 16:55:53,Floral Print Cami Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410286,$19.99,- 100% rayon, , , , ,100% , , , , , , , , 
31,Forever 21,Tiger-Stripe Print Slip Dress,dress,Product Code : 2000419307,08/18/2020 16:56:00,Tiger-Stripe Print Slip Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000419307,$22.00,"- 97% polyester, 3% spandex", , ,97% , , , ,3% , , , , , , 
32,Forever 21,Ruched Tie-Dye Bodycon Dress,dress,Product Code : 2000415904,08/18/2020 16:56:09,Ruched Tie-Dye Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000415904,$22.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
33,Forever 21,Corduroy Button-Front Mini Skirt,bottoms,Product Code : 2000407395,08/18/2020 16:56:15,Corduroy Button-Front Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000407395,$14.99,"- 98% cotton, 2% spandex", ,98% , , , , ,2% , , , , , , 
34,Forever 21,Cotton Button-Up Romper,bodysuit/romper,Product Code : 2000407867,08/18/2020 16:56:21,Cotton Button-Up Romper | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000407867,$28.00,- 100% cotton, ,100% , , , , , , , , , , , 
35,Forever 21,Plaid Mock Neck Top,top,Product Code : 2000410726,08/18/2020 16:56:30,Plaid Mock Neck Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410726,$12.99,"- 67% polyester, 32% rayon, 1% spandex", , ,67% , ,32% , ,1% , , , , , , 
36,Forever 21,Crop Top & Flare Pants Set,top,Product Code : 2000414387,08/18/2020 16:56:36,Crop Top & Flare Pants Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/sets/2000414387,$25.00,"- 80% rayon, 15% polyester, 5% spandex", , ,15% , ,80% , ,5% , , , , , , 
37,Forever 21,Belted Twill Mini Dress,dress,Product Code : 2000405732,08/18/2020 16:56:43,Belted Twill Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000405732,$29.99,- 100% cotton, ,100% , , , , , , , , , , , 
38,Forever 21,High-Rise Ankle Jeans,bottoms,Product Code : 2000411546,08/18/2020 16:56:50,High-Rise Ankle Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000411546,$28.00,- 100% cotton, ,100% , , , , , , , , , , , 
39,Forever 21,Super Skinny Oil Wash Jeans,bottoms,Product Code : 2000400898,08/18/2020 16:56:56,Super Skinny Oil Wash Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000400898,$29.99,"- 69% cotton, 26% polyester, 3% other fibers, 2% spandex", ,69% ,26% , , , ,2% , , , , , , 
40,Forever 21,Fisherman Open-Front Cardigan,outterwear/jacket,Product Code : 2000411105,08/18/2020 16:57:02,Fisherman Open-Front Cardigan | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411105,$25.00,- 100% acrylic, , , ,100% , , , , , , , , , 
41,Forever 21,Recycled Bermuda Denim Shorts,bottoms,Product Code : 2000408958,08/18/2020 16:57:08,Recycled Bermuda Denim Shorts | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000408958,$22.99,"- 68% cotton, 31% recycled polyester, 1% spandex", ,68% , , , , ,1% , , , , , , 
42,Forever 21,Distressed Super Skinny Jeans,bottoms,Product Code : 2000400904,08/18/2020 16:57:13,Distressed Super Skinny Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000400904,$29.99,"- 69% cotton, 29% polyester, 2% spandex", ,69% ,29% , , , ,2% , , , , , , 
43,Forever 21,Longline Knit Cardigan,outterwear/jacket,Product Code : 2000409277,08/18/2020 16:57:21,Longline Knit Cardigan | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000409277,$34.99,- 100% acrylic, , , ,100% , , , , , , , , , 
44,Forever 21,Striped Cuffed High-Rise Shorts,bottoms,Product Code : 2000401689,08/18/2020 16:57:26,Striped Cuffed High-Rise Shorts | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000401689,$17.99,"- 81% cotton, 19% rayon", ,81% , , ,19% , , , , , , , , 
45,Forever 21,Belted Wide Leg Jeans,bottoms,Product Code : 2000410398,08/18/2020 16:57:33,Belted Wide Leg Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000410398,$34.99,- 100% cotton, ,100% , , , , , , , , , , , 
46,Forever 21,Floral Print Midi Dress,dress,Product Code : 2000397164,08/18/2020 16:57:39,Floral Print Midi Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000397164,$27.99,- shell: 100% rayon- lining: 100% polyester, , ,100% , ,100% , , , , , , , , 
47,Forever 21,Plaid Pinafore Dress,dress,Product Code : 2000410098,08/18/2020 16:57:45,Plaid Pinafore Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410098,$19.99,"- shell: 87% polyester, 12% rayon, 1% spandex", , ,87% , ,12% , ,1% , , , , , , 
48,Forever 21,Thanks A Bunch Graphic Tee,top,Product Code : 2000410154,08/18/2020 16:57:53,Thanks A Bunch Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410154,$14.99,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
49,Forever 21,American Spirit Graphic Tee,top,Product Code : 2000407674,08/18/2020 16:57:59,American Spirit Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000407674,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
50,Forever 21,Button-Fly Flare Ankle Jeans,bottoms,Product Code : 2000408378,08/18/2020 16:58:05,Button-Fly Flare Ankle Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000408378,$34.99,"- 99% cotton, 1% spandex", ,99% , , , , ,1% , , , , , , 
51,Forever 21,Floral Print Pocket Shirt,top,Product Code : 2000402694,08/18/2020 16:58:11,Floral Print Pocket Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000402694,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
52,Forever 21,Daisy Print Shirt,top,Product Code : 2000402937,08/18/2020 16:58:17,Daisy Print Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000402937,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
53,Forever 21,Tiered Flounce Floral Top,top,Product Code : 2000399385,08/18/2020 16:58:23,Tiered Flounce Floral Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000399385,$19.99,- 100% polyester, , ,100% , , , , , , , , , , 
54,Forever 21,Satin Drawstring Slip Dress,dress,Product Code : 2000412336,08/18/2020 16:58:32,Satin Drawstring Slip Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000412336,$24.99,"- 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
55,Forever 21,Brooklyn Graphic Tee,top,Product Code : 2000410147,08/18/2020 16:58:37,Brooklyn Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410147,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
56,Forever 21,Live Free Graphic Tee,top,Product Code : 2000410472,08/18/2020 16:58:44,Live Free Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410472,$12.99,- 100% cotton, ,100% , , , , , , , , , , , 
57,Forever 21,Sweetheart Peasant Top,top,Product Code : 2000410902,08/18/2020 16:58:49,Sweetheart Peasant Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410902,$18.00,"- 91% rayon, 9% polyester", , ,9% , ,91% , , , , , , , , 
58,Forever 21,Ribbed Knit Bodysuit,bodysuit/romper,Product Code : 2000408345,08/18/2020 16:58:58,Ribbed Knit Bodysuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000408345,$10.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
59,Forever 21,Chicago Graphic Tee,top,Product Code : 2000410611,08/18/2020 16:59:03,Chicago Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410611,$14.99,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
60,Forever 21,Floral Girls Graphic Tee,top,Product Code : 2000411598,08/18/2020 16:59:09,Floral Girls Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411598,$14.99,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
61,Forever 21,Drawstring Top & Mini Skirt Set,top,Product Code : 2000410946,08/18/2020 16:59:15,Drawstring Top & Mini Skirt Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/sets/2000410946,$22.00,"- 75% polyester, 20% rayon, 5% spandex", , ,75% , ,20% , ,5% , , , , , , 
62,Forever 21,Leopard Print Mini Skirt,bottoms,Product Code : 2000410640,08/18/2020 16:59:21,Leopard Print Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000410640,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
63,Forever 21,Live Free Graphic Muscle Tee,top,Product Code : 2000407175,08/18/2020 16:59:28,Live Free Graphic Muscle Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000407175,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
64,Forever 21,Mineral Wash Horse Graphic Tee,top,Product Code : 2000410466,08/18/2020 16:59:34,Mineral Wash Horse Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410466,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
65,Forever 21,Floral Print Shirred Dress,dress,Product Code : 2000410250,08/18/2020 16:59:40,Floral Print Shirred Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410250,$24.99,- 100% rayon, , , , ,100% , , , , , , , , 
66,Forever 21,Floral Print Mini Skirt,bottoms,Product Code : 2000413463,08/18/2020 16:59:47,Floral Print Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000413463,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
67,Forever 21,Leopard Print Mini Skirt,bottoms,Product Code : 2000412783,08/18/2020 16:59:52,Leopard Print Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000412783,$15.00,"- 96% cotton, 4% spandex", ,96% , , , , ,4% , , , , , , 
68,Forever 21,Ribbed V-Neck Bodysuit,bodysuit/romper,Product Code : 2000412483,08/18/2020 16:59:59,Ribbed V-Neck Bodysuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000412483,$18.00,"- 72% polyester, 24% rayon, 4% spandex", , ,72% , ,24% , ,4% , , , , , , 
69,Forever 21,Cotton Ruffle-Trim Top,top,Product Code : 2000404714,08/18/2020 17:00:05,Cotton Ruffle-Trim Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000404714,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
70,Forever 21,Ladder-Trim Mini Dress,dress,Product Code : 2000410235,08/18/2020 17:00:11,Ladder-Trim Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000410235,$27.99,"- 97% cotton, 3% spandex", ,97% , , , , ,3% , , , , , , 
71,Forever 21,Ribbed Tie-Front Top,top,Product Code : 2000412481,08/18/2020 17:00:16,Ribbed Tie-Front Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000412481,$18.00,"- 66% polyester, 29% rayon, 5% spandex", , ,66% , ,29% , ,5% , , , , , , 
72,Forever 21,El Dorado Graphic Tee,top,Product Code : 2000409828,08/18/2020 17:00:22,El Dorado Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000409828,$12.99,- 100% cotton, ,100% , , , , , , , , , , , 
73,Forever 21,Cami Joggers & Face Mask Set,top,Product Code : 2000414847,08/18/2020 17:00:28,Cami Joggers & Face Mask Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/sets/2000414847,$28.00,"- 92% polyester, 8% spandex", , ,92% , , , ,8% , , , , , , 
74,Forever 21,Turtleneck Balloon-Sleeve Sweater,outterwear/jacket,Product Code : 2000412367,08/18/2020 17:00:35,Turtleneck Balloon-Sleeve Sweater | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000412367,$35.00,"- 63% acrylic, 25% polyamide, 12% spandex", , , ,63% , , ,12% , ,25% , , , , 
75,Forever 21,Lace-Trim Rose Print Cami,top,Product Code : 2000411175,08/18/2020 17:00:41,Lace-Trim Rose Print Cami | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411175,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
76,Forever 21,Current Feelings Graphic Tee,top,Product Code : 2000411629,08/18/2020 17:00:47,Current Feelings Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411629,$14.99,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
77,Forever 21,Crochet-Trim Maxi Dress,dress,Product Code : 2000415837,08/18/2020 17:00:54,Crochet-Trim Maxi Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000415837,$42.00,- shell 1: 100% rayon- shell 2: 100% cotton- lining: 100% polyester, ,100% ,100% , ,100% , , , , , , , , 
78,Forever 21,Puff-Sleeve Denim Shirt,top,Product Code : 2000411747,08/18/2020 17:01:02,Puff-Sleeve Denim Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411747,$19.99,"- 57% cotton, 43% rayon", ,57% , , ,43% , , , , , , , , 
79,Forever 21,Fleece Half-Zip Pullover,outterwear/jacket,Product Code : 2000410158,08/18/2020 17:01:08,Fleece Half-Zip Pullover | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410158,$17.99,"- 57% cotton, 43% polyester", ,57% ,43% , , , , , , , , , , 
80,Forever 21,Tie-Dye Shoulder-Pad Muscle Tee,top,Product Code : 2000415304,08/18/2020 17:01:14,Tie-Dye Shoulder-Pad Muscle Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000415304,$22.00,- 100% cotton, ,100% , , , , , , , , , , , 
81,Forever 21,Satin Split-Hem Top,top,Product Code : 2000411970,08/18/2020 17:01:19,Satin Split-Hem Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000411970,$14.99,"- 96% polyester, 4% spandex", , ,96% , , , ,4% , , , , , , 
82,Forever 21,Cutout Mini Dress,dress,Product Code : 2000405785,08/18/2020 17:01:25,Cutout Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000405785,$22.99,- 100% polyester, , ,100% , , , , , , , , , , 
83,Forever 21,Boxy Cropped Tee,top,Product Code : 2000402783,08/18/2020 17:01:31,Boxy Cropped Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000402783,$7.99,"- 60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
84,Forever 21,Twisted Plunge-Back Sweater,outterwear/jacket,Product Code : 2000419745,08/18/2020 17:01:37,Twisted Plunge-Back Sweater | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000419745,$22.00,- 100% acrylic, , , ,100% , , , , , , , , , 
85,Forever 21,Velvet Mini Skirt,bottoms,Product Code : 2000410823,08/18/2020 17:01:43,Velvet Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000410823,$14.99,"- 98% cotton, 2% spandex", ,98% , , , , ,2% , , , , , , 
86,Forever 21,Airbrushed Tweety Graphic Tee,top,Product Code : 2000402672,08/18/2020 17:01:49,Airbrushed Tweety Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000402672,$17.99,- 100% cotton, ,100% , , , , , , , , , , , 
87,Forever 21,Tweed Double-Breasted Romper,bodysuit/romper,Product Code : 2000411136,08/18/2020 17:01:55,Tweed Double-Breasted Romper | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/rompers-jumpsuits/2000411136,$48.00,- 100% polyester, , ,100% , , , , , , , , , , 
88,Forever 21,Floral Print Shirt,top,Product Code : 2000410225,08/18/2020 17:02:01,Floral Print Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410225,$22.00, , , , , , , , , , , , , , 
89,Forever 21,Sweetheart Burnout Top,top,Product Code : 2000409536,08/18/2020 17:02:08,Sweetheart Burnout Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000409536,$17.99,- 100% polyester, , ,100% , , , , , , , , , , 
90,Forever 21,Funnel Neck Jacket & Shorts Set,outterwear/jacket,Product Code : 2000414870,08/18/2020 17:02:15,Funnel Neck Jacket & Shorts Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/sets/2000414870,$38.00,"- 80% polyester, 20% cotton", ,20% ,80% , , , , , , , , , , 
91,Forever 21,Multistripe Pocket Shirt,top,Product Code : 2000402172,08/18/2020 17:02:20,Multistripe Pocket Shirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000402172,$14.99,- 100% rayon, , , , ,100% , , , , , , , , 
92,Forever 21,Ruffle-Hem Mini Dress,dress,Product Code : 2000407594,08/18/2020 17:02:26,Ruffle-Hem Mini Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000407594,$22.99,"- 78% rayon, 19% nylon, 3% spandex", , , , ,78% , ,3% ,19% , , , , , 
93,Forever 21,Leopard Print Leggings,bottoms,Product Code : 2000410172,08/18/2020 17:02:32,Leopard Print Leggings | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000410172,$8.00,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
94,Forever 21,Free Spirit Graphic Tee,top,Product Code : 2000410442,08/18/2020 17:02:38,Free Spirit Graphic Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000410442,$12.99,- 100% cotton, ,100% , , , , , , , , , , , 
95,Forever 21,Drawstring Zip-Up Jacket,outterwear/jacket,Product Code : 2000414190,08/18/2020 17:02:44,Drawstring Zip-Up Jacket | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/outerwear_coats-and-jackets/2000414190,$26.00,"- 95% cotton, 5% spandex", ,95% , , , , ,5% , , , , , , 
