,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
77,American Eagle,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,bottoms,0545-6023,08/18/2020 15:04:22,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-denim-high-waisted-short-short/0545_6023_868?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$59.95,"90% cotton, 8% polyester, 2% elastane", ,90% ,8% , , , , , , , ,2% , , 
78,American Eagle,AE Curvy Denim Mom Shorts,bottoms,0337-6091,08/18/2020 15:04:28,AE Curvy Denim Mom Shorts,https://www.ae.com/us/en/p/women/high-waisted-shorts/curvy-mom-shorts/ae-curvy-denim-mom-shorts/0337_6091_100?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
79,American Eagle,AE Ne(x)t Level Curvy High-Waisted Short Short,bottoms,0545-6019,08/18/2020 15:04:36,AE Ne(x)t Level Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-high-waisted-short-short/0545_6019_001?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$44.95,"88% cotton, 9% polyester, 3% elastane", ,88% ,9% , , , , , , , ,3% , , 
80,American Eagle,AE Curvy High-Waisted Short Short,bottoms,0545-6017,08/18/2020 15:04:42,AE Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-curvy-high-waisted-short-short/0545_6017_486?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$59.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
81,American Eagle,AE Curvy High-Waisted Short Short,bottoms,0545-6015,08/18/2020 15:04:49,AE Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-curvy-high-waisted-short-short/0545_6015_100?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"90% cotton, 7% polyester, 3% elastane", ,90% ,7% , , , , , , , ,3% , , 
82,American Eagle,AE Stretch Curvy Denim Mom Short,bottoms,0337-6308,08/18/2020 15:04:56,AE Stretch Curvy Denim Mom Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/curvy-mom-shorts/ae-stretch-curvy-denim-mom-short/0337_6308_081?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"79% cotton, 14% polyester, 6% rayon, 1% lycra", ,79% ,14% , ,6% , , , , , , , , 
83,American Eagle,AE Curvy Denim Mom Shorts,bottoms,0337-6093,08/18/2020 15:05:02,AE Curvy Denim Mom Shorts,https://www.ae.com/us/en/p/women/high-waisted-shorts/curvy-mom-shorts/ae-curvy-denim-mom-shorts/0337_6093_471?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$44.95,"79% cotton, 14% polyester, 6% viscose, 1% elastane", ,79% ,14% , , , , , , ,6% ,1% , , 
84,American Eagle,AE Ne(x)t Level Curvy Super High-Waisted Short Short,bottoms,0332-5820,08/18/2020 15:05:08,AE Ne(x)t Level Curvy Super High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-super-high-waisted-short-short/0332_5820_896?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$44.95,"62% cotton, 25% polyester, 10% rayon, 3% elastane", ,62% ,25% , ,10% , , , , , ,3% , , 
85,American Eagle,AE Curvy High-Waisted Short Short,bottoms,0545-6025,08/18/2020 15:05:14,AE Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-curvy-high-waisted-short-short/0545_6025_009?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
86,American Eagle,AE Ne(x)t Level Curvy High-Waisted Short Short,bottoms,0545-6018,08/18/2020 15:05:21,AE Ne(x)t Level Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-high-waisted-short-short/0545_6018_857?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"71% cotton, 21% viscose, 7% polyester, 1% elastane", ,71% ,7% , , , , , , ,21% ,1% , , 
87,American Eagle,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,bottoms,0545-6311,08/18/2020 15:05:29,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-denim-high-waisted-short-short/0545_6311_471?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"90% cotton, 8% polyester, 2% elastane", ,90% ,8% , , , , , , , ,2% , , 
88,American Eagle,AE Ne(x)t Level Curvy High-Waisted Short Short,bottoms,0545-6024,08/18/2020 15:05:36,AE Ne(x)t Level Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-high-waisted-short-short/0545_6024_936?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"75% cotton, 14% polyester, 8% viscose, 3% elastane", ,75% ,14% , , , , , , ,8% ,3% , , 
89,American Eagle,AE Ne(x)t Level Curvy Super High-Waisted Denim Short Short,bottoms,0546-6318,08/18/2020 15:05:43,AE Ne(x)t Level Curvy Super High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/short-shorts/curvy-super-high-waisted-short-shorts/ae-ne-x-t-level-curvy-super-high-waisted-denim-short-short/0546_6318_919?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"71% cotton, 21% viscose, 7% polyester, 1% elastane", ,71% ,7% , , , , , , ,21% ,1% , , 
90,American Eagle,AE Ne(x)t Level Curvy High-Waisted Short Short,bottoms,0545-6016,08/18/2020 15:05:51,AE Ne(x)t Level Curvy High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-high-waisted-short-short/0545_6016_482?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$44.95,"71% cotton, 26% polyester, 3% elastane", ,71% ,26% , , , , , , , ,3% , , 
91,American Eagle,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,bottoms,0545-6303,08/18/2020 15:05:58,AE Ne(x)t Level Curvy Denim High-Waisted Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-ne-x-t-level-curvy-denim-high-waisted-short-short/0545_6303_451?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$44.95,"80% cotton, 12% polyester, 6% rayon, 2% elastane", ,80% ,12% , ,6% , , , , , ,2% , , 
92,American Eagle,AE Pride Ne(x)t Level Curvy High-Waisted Denim Short Short,bottoms,0545-6225,08/18/2020 15:06:07,AE Pride Ne(x)t Level Curvy High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/curvy-shorts/curvy-high-waisted-short-shorts/ae-pride-ne-x-t-level-curvy-high-waisted-denim-short-short/0545_6225_903?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"90% cotton, 8% polyester, 2% elastane", ,90% ,8% , , , , , , , ,2% , , 
93,American Eagle,AE Ne(x)t Level High-Waisted Denim Short Short,bottoms,1333-6314,08/18/2020 15:06:14,AE Ne(x)t Level High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/high-waisted-short-shorts/ae-ne-x-t-level-high-waisted-denim-short-short/1333_6314_915?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$59.95,"71% cotton, 21% viscose, 7% polyester, 1% elastane", ,71% ,7% , , , , , , ,21% ,1% , , 
94,American Eagle,AE Ne(x)t Level High-Waisted Denim Short Short,bottoms,1333-6010,08/18/2020 15:06:22,AE Ne(x)t Level High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/high-waisted-short-shorts/ae-ne-x-t-level-high-waisted-denim-short-short/1333_6010_909?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$59.95,"71% cotton, 26% polyester, 3% elastane", ,71% ,26% , , , , , , , ,3% , , 
95,American Eagle,AE Ne(x)t Level High-Waisted Denim Short Short,bottoms,1333-5998,08/18/2020 15:06:29,AE Ne(x)t Level High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/high-waisted-short-shorts/ae-ne-x-t-level-high-waisted-denim-short-short/1333_5998_515?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"71% cotton, 21% viscose, 7% polyester, 1% elastane", ,71% ,7% , , , , , , ,21% ,1% , , 
96,American Eagle,AE Pride Super High-Waisted Denim Festival Short,bottoms,0333-6263,08/18/2020 15:06:35,AE Pride Super High-Waisted Denim Festival Short,https://www.ae.com/us/en/p/women/short-shorts/super-high-waisted-festival-short-shorts/ae-pride-super-high-waisted-denim-festival-short/0333_6263_110?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
97,American Eagle,AE Ne(x)t Level High-Waisted Denim Short Short,bottoms,1333-6002,08/18/2020 15:06:42,AE Ne(x)t Level High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/high-waisted-short-shorts/ae-ne-x-t-level-high-waisted-denim-short-short/1333_6002_471?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"71% cotton, 21% viscose, 7% polyester, 1% elastane", ,71% ,7% , , , , , , ,21% ,1% , , 
98,American Eagle,AE Ne(x)t Level Super High-Waisted Denim Short Short,bottoms,0332-5988,08/18/2020 15:06:48,AE Ne(x)t Level Super High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/super-high-waisted-short-shorts/ae-ne-x-t-level-super-high-waisted-denim-short-short/0332_5988_979?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$39.95,"71% cotton, 26% polyester, 3% elastane", ,71% ,26% , , , , , , , ,3% , , 
99,American Eagle,AE Ne(x)t Level High-Waisted Denim Short Short,bottoms,1333-6005,08/18/2020 15:06:54,AE Ne(x)t Level High-Waisted Denim Short Short,https://www.ae.com/us/en/p/women/high-waisted-shorts/high-waisted-short-shorts/ae-ne-x-t-level-high-waisted-denim-short-short/1333_6005_081?isFiltered=false&nvid=plp%3Acat380159&menu=cat4840004,$49.95,"66% cotton, 10% viscose, 22% polyester, 2% elastane", ,66% ,22% , , , , , , ,10% ,2% , , 
100,American Eagle,AE Super High-Waisted Soft Plush Legging,bottoms,0424-9792,08/18/2020 15:07:00,AE Super High-Waisted Soft Plush Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-super-high-waisted-soft-plush-legging/0424_9792_200?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% rayon, 13% polyester, 3% elastane", , ,13% , ,84% , , , , , ,3% , , 
101,American Eagle,AE Plush Super High-Waisted Boyfriend Jogger Pant,bottoms,0424-1272,08/18/2020 15:07:06,AE Plush Super High-Waisted Boyfriend Jogger Pant,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-plush-super-high-waisted-boyfriend-jogger-pant/0424_1272_400?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% viscose, 13% polyester, 3% elastane", , ,13% , , , , , , ,84% ,3% , , 
102,American Eagle,AE 7/8 Everything Highest-Waisted Legging,bottoms,0424-1606,08/18/2020 15:07:13,AE 7/8 Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-7-8-everything-highest-waisted-legging/0424_1606_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,75% polyester; 25% elastane, , ,75% , , , , , , , ,25% , , 
103,American Eagle,AE The Everything Pocket Highest-Waisted Legging,bottoms,0424-1303,08/18/2020 15:07:20,AE The Everything Pocket Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-pocket-highest-waisted-legging/0424_1303_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
104,American Eagle,AE Plush Super High-Waisted Boyfriend Jogger Pant,bottoms,0424-1272,08/18/2020 15:07:27,AE Plush Super High-Waisted Boyfriend Jogger Pant,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-plush-super-high-waisted-boyfriend-jogger-pant/0424_1272_041?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% viscose, 13% polyester, 3% elastane", , ,13% , , , , , , ,84% ,3% , , 
105,American Eagle,AE The Everything Pocket Highest-Waisted Legging,bottoms,0424-1303,08/18/2020 15:07:34,AE The Everything Pocket Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-pocket-highest-waisted-legging/0424_1303_211?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
106,American Eagle,AE Super High-Waisted Soft Plush Legging,bottoms,0424-9792,08/18/2020 15:07:41,AE Super High-Waisted Soft Plush Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-super-high-waisted-soft-plush-legging/0424_9792_107?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% rayon, 13% polyester, 3% elastane", , ,13% , ,84% , , , , , ,3% , , 
107,American Eagle,AE Shine Printed Highest-Waisted Legging,bottoms,0424-1289,08/18/2020 15:07:47,AE Shine Printed Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-shine-printed-highest-waisted-legging/0424_1289_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"90% polyester, 10% elastane", , ,90% , , , , , , , ,10% , , 
108,American Eagle,AE High-Waisted Cotton Blend Legging,bottoms,0424-1593,08/18/2020 15:07:54,AE High-Waisted Cotton Blend Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-high-waisted-cotton-blend-legging/0424_1593_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$19.95,"55% cotton, 37% polyester, 8% elastane", ,55% ,37% , , , , , , , ,8% , , 
109,American Eagle,AE The Everything Pocket Highest-Waisted Legging,bottoms,0424-1303,08/18/2020 15:08:00,AE The Everything Pocket Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-pocket-highest-waisted-legging/0424_1303_020?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
110,American Eagle,AE The Everything Highest-Waisted Legging,bottoms,0424-1213,08/18/2020 15:08:06,AE The Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-highest-waisted-legging/0424_1213_615?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
111,American Eagle,AE The Everything Pocket Highest-Waisted Legging,bottoms,0424-1303,08/18/2020 15:08:14,AE The Everything Pocket Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-pocket-highest-waisted-legging/0424_1303_410?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
112,American Eagle,AE The Everything Highest-Waisted Legging,bottoms,0424-1213,08/18/2020 15:08:23,AE The Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-highest-waisted-legging/0424_1213_020?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
113,American Eagle,AE High-Waisted Cotton Blend Legging,bottoms,0424-1593,08/18/2020 15:08:29,AE High-Waisted Cotton Blend Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-high-waisted-cotton-blend-legging/0424_1593_008?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$19.95,"55% cotton, 37% polyester, 8% elastane", ,55% ,37% , , , , , , , ,8% , , 
114,American Eagle,AE The Everything Highest-Waisted Legging,bottoms,0424-1213,08/18/2020 15:08:35,AE The Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-highest-waisted-legging/0424_1213_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
115,American Eagle,AE Highest-Waisted Pocket Legging,bottoms,0424-1420,08/18/2020 15:08:43,AE Highest-Waisted Pocket Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-highest-waisted-pocket-legging/0424_1420_100?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"78% polyester, 22% elastane", , ,78% , , , , , , , ,22% , , 
116,American Eagle,AE Super High-Waisted Waffle Plush Legging,bottoms,0424-1594,08/18/2020 15:08:50,AE Super High-Waisted Waffle Plush Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-super-high-waisted-waffle-plush-legging/0424_1594_008?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"48% polyester, 48% viscose, 4% elastane", , ,48% , , , , , , ,48% ,4% , , 
117,American Eagle,AE Highest Waisted Cotton Blend Legging,bottoms,0424-9541,08/18/2020 15:08:55,AE Highest Waisted Cotton Blend Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-highest-waisted-cotton-blend-legging/0424_9541_008?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$24.95,"55% cotton, 37% polyester, 8% elastane", ,55% ,37% , , , , , , , ,8% , , 
118,American Eagle,AE Highest Waisted Cotton Blend Legging,bottoms,0424-9541,08/18/2020 15:09:01,AE Highest Waisted Cotton Blend Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-highest-waisted-cotton-blend-legging/0424_9541_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$24.95,"55% cotton, 37% polyester, 8% elastane", ,55% ,37% , , , , , , , ,8% , , 
119,American Eagle,AE The Everything Highest-Waisted Legging,bottoms,0424-1213,08/18/2020 15:09:11,AE The Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-highest-waisted-legging/0424_1213_200?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
120,American Eagle,AE The Everything Highest-Waisted Legging,bottoms,0424-1213,08/18/2020 15:09:22,AE The Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-highest-waisted-legging/0424_1213_107?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
121,American Eagle,AE 7/8 Everything Highest-Waisted Legging,bottoms,0424-1606,08/18/2020 15:09:35,AE 7/8 Everything Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-7-8-everything-highest-waisted-legging/0424_1606_020?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,75% polyester; 25% elastane, , ,75% , , , , , , , ,25% , , 
122,American Eagle,AE Super High-Waisted Soft Plush Legging,bottoms,0424-9792,08/18/2020 15:09:48,AE Super High-Waisted Soft Plush Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-super-high-waisted-soft-plush-legging/0424_9792_073?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% rayon, 13% polyester, 3% elastane", , ,13% , ,84% , , , , , ,3% , , 
123,American Eagle,AE The Everything Pocket Highest-Waisted Legging,bottoms,0424-1303,08/18/2020 15:10:03,AE The Everything Pocket Highest-Waisted Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-the-everything-pocket-highest-waisted-legging/0424_1303_008?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$34.95,"75% polyester, 25% elastane", , ,75% , , , , , , , ,25% , , 
124,American Eagle,AE Super High-Waisted Soft Plush Legging,bottoms,0424-9792,08/18/2020 15:10:18,AE Super High-Waisted Soft Plush Legging,https://www.ae.com/us/en/p/women/leggings/ae-leggings/ae-super-high-waisted-soft-plush-legging/0424_9792_020?isFiltered=false&nvid=plp%3Acat200043&menu=cat4840004,$39.95,"84% rayon, 13% polyester, 3% elastane", , ,13% , ,84% , , , , , ,3% , , 
125,American Eagle,AE Ne(x)t Level High-Waisted Denim Mini Skirt,bottoms,8332-6312,08/18/2020 15:10:33,AE Ne(x)t Level High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-ne-x-t-level-high-waisted-denim-mini-skirt/8332_6312_038?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"66% cotton, 10% viscose, 22% polyester, 2% elastane", ,66% ,22% , , , , , , ,10% ,2% , , 
126,American Eagle,AE Curvy High-Waisted Denim Mini Skirt,bottoms,2543-6316,08/18/2020 15:10:43,AE Curvy High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-curvy-high-waisted-denim-mini-skirt/2543_6316_826?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
127,American Eagle,AE Ne(x)t Level High-Waisted Denim Mini Skirt,bottoms,8332-6098,08/18/2020 15:10:49,AE Ne(x)t Level High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-ne-x-t-level-high-waisted-denim-mini-skirt/8332_6098_841?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"90% cotton, 8% t400, 2% elastane", ,90% , , , , , , , , ,2% , , 
128,American Eagle,AE Super High-Waisted Denim Midi Skirt,bottoms,9332-6268,08/18/2020 15:10:55,AE Super High-Waisted Denim Midi Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-midi-skirt/9332_6268_081?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$59.95,"94% cotton, 6% polyester", ,94% ,6% , , , , , , , , , , 
129,American Eagle,AE Super High-Waisted Denim A-Line Skirt,bottoms,9332-6124,08/18/2020 15:11:01,AE Super High-Waisted Denim A-Line Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-a-line-skirt/9332_6124_534?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
130,American Eagle,AE High-Waisted Denim Mini Skirt,bottoms,8332-6107,08/18/2020 15:11:07,AE High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-high-waisted-denim-mini-skirt/8332_6107_826?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
131,American Eagle,AE High-Waisted Mini Skirt,bottoms,8332-5814,08/18/2020 15:11:13,AE High-Waisted Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-high-waisted-mini-skirt/8332_5814_309?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"53% cotton, 39% rayon, 6% polyester, 2% lycra", ,53% ,6% , ,39% , , , , , , , , 
132,American Eagle,AE Super High-Waisted Festival Denim Mini Skirt,bottoms,4331-6105,08/18/2020 15:11:18,AE Super High-Waisted Festival Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-festival-denim-mini-skirt/4331_6105_140?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
133,American Eagle,AE Super High-Waisted Festival Denim Mini Skirt,bottoms,4331-6273,08/18/2020 15:11:24,AE Super High-Waisted Festival Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-festival-denim-mini-skirt/4331_6273_401?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"97% cotton, 3% t400", ,97% , , , , , , , , , , , 
134,American Eagle,AE Super High-Waisted Festival Denim Mini Skirt,bottoms,4331-5838,08/18/2020 15:11:30,AE Super High-Waisted Festival Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-festival-denim-mini-skirt/4331_5838_508?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
135,American Eagle,AE Ne(x)t Level High-Waisted Denim Mini Skirt,bottoms,8332-6099,08/18/2020 15:11:37,AE Ne(x)t Level High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-ne-x-t-level-high-waisted-denim-mini-skirt/8332_6099_074?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$59.95,"80% cotton, 12% polyester, 6% viscose, 2% elastane", ,80% ,12% , , , , , , ,6% ,2% , , 
136,American Eagle,AE Super High-Waisted Denim A-Line Skirt,bottoms,9332-6122,08/18/2020 15:11:43,AE Super High-Waisted Denim A-Line Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-a-line-skirt/9332_6122_100?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"98% cotton, 2% elastane", ,98% , , , , , , , , ,2% , , 
137,American Eagle,AE Ne(x)t Level Curvy High-Waisted Denim Mini Skirt,bottoms,2543-6313,08/18/2020 15:11:51,AE Ne(x)t Level Curvy High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-ne-x-t-level-curvy-high-waisted-denim-mini-skirt/2543_6313_038?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"66% cotton, 10% viscose, 22% polyester, 2% elastane", ,66% ,22% , , , , , , ,10% ,2% , , 
138,American Eagle,AE High-Waisted Velvet Mini Skirt,bottoms,8332-5942,08/18/2020 15:11:57,AE High-Waisted Velvet Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-high-waisted-velvet-mini-skirt/8332_5942_001?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"58% cotton, 40% modal, 2% elastane", ,58% , , , ,40% , , , , ,2% , , 
139,American Eagle,AE Super High-Waisted Denim A-Line Skirt,bottoms,9332-6389,08/18/2020 15:12:03,AE Super High-Waisted Denim A-Line Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-a-line-skirt/9332_6389_427?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$59.95,"70% cotton, 30% hemp", ,70% , , , , , , , , , , , 
